name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,5443,7143263988,,,,,,,116.4202711,39.8500579,,,
,5444,529530954,,,,,,,116.4223169,39.8500564,,,
,5445,1674351156,,,,,,,116.4244344,39.8500426,,,
,5446,332621347,,,,,,,116.4274145,39.850016,,,
,5447,529531469,,,,,,,116.4174929,39.8515396,,,
,5448,7143263987,,,,,,,116.4202956,39.8514945,,,
,5449,529531470,,,,,,,116.4223144,39.8514698,,,
,5450,529531471,,,,,,,116.4244424,39.8514348,,,
,5451,529532215,,,,,,,116.4223904,39.8543009,,,
,5452,1674351154,,,,,,,116.4188401,39.8543245,,,
,5453,529532212,,,,,,,116.4175393,39.8543507,,,
,5454,3587242739,,,,,,,116.416045,39.8543645,,,
,5455,529534471,,,,,,,116.4173503,39.8482802,,,
,5456,529514646,,,,,,,116.417505,39.8528352,,,
,5457,296298310,,,,,,,116.417578,39.8561696,,,
,5458,529534332,,,,,,,116.4083723,39.8444762,,,
,5459,529534334,,,,,,,116.4085544,39.8444754,,,
,5460,9062081164,,,,,,,116.4101358,39.8444763,,,
,5461,9062081158,,,,,,,116.413063,39.844478,,,
,5462,1363518531,traffic_signals,,signal,,,,116.415253,39.8444793,,,
,5463,529534364,traffic_signals,,signal,,,,116.4154275,39.8444752,,,
,5464,1359089815,traffic_signals,,signal,,,,116.4156615,39.844473,,,
,5465,529537663,traffic_signals,,signal,,,,116.3950346,39.8353776,,,
,5466,2462912832,traffic_signals,,signal,,,,116.3949369,39.8354185,,,
,5467,2462912836,traffic_signals,,signal,,,,116.3947843,39.8354823,,,
,5468,529537661,traffic_signals,,signal,,,,116.394668,39.8355309,,,
,5469,1231494351,traffic_signals,,signal,,,,116.3945175,39.8355967,,,
,5470,529537779,traffic_signals,,signal,,,,116.3910146,39.8363746,,,
,5471,2442592383,,,,,,,116.3881182,39.8370922,,,
,5472,2453843990,,,,,,,116.3820644,39.8386531,,,
,5473,1767284867,,,,,,,116.3805461,39.8388294,,,
,5474,332473404,,,,,,,116.3803293,39.8387942,,,
,5475,2442610100,traffic_signals,,signal,,,,116.3910176,39.8362803,,,
,5476,1231494403,,,,,,,116.3908822,39.8392026,,,
,5477,1231494446,,,,,,,116.3908276,39.8406979,,,
,5478,529537827,,,,,,,116.3942166,39.8443619,,,
,5479,2453767258,,,,,,,116.3943628,39.8411606,,,
,5480,2453767261,,,,,,,116.3943974,39.8407913,,,
,5481,2462912834,traffic_signals,,signal,,,,116.394674,39.835445,,,
,5482,1230312328,,,,,,,116.3947728,39.8340519,,,
,5483,1230312360,,,,,,,116.3948975,39.8317687,,,
,5484,529537871,,,,,,,116.3941909,39.8449445,,,
,5485,529537921,,,,,,,116.3945586,39.8449499,,,
,5486,9110095614,,,,,,,116.3941273,39.8523943,,,
,5487,1858572349,traffic_signals,,signal,,,,116.3940933,39.8529814,,,
,5488,529536721,traffic_signals,,signal,,,,116.3940897,39.8530877,,,
,5489,529538850,,,,,,,116.3940539,39.8552576,,,
,5490,529537953,,,,,,,116.3945754,39.844373,,,
,5491,332472414,,,,,,,116.3940095,39.856112,,,
,5492,2357089958,,,,,,,116.393612,39.8653502,,,
,5493,384175225,,,,,,,116.3937727,39.8692781,,,
,5494,529538894,,,,,,,116.3936884,39.854869,,,
,5495,1634899800,,,,,,,116.3937709,39.8536253,,,
,5496,1858572352,traffic_signals,,signal,,,,116.393776,39.8530802,,,
,5497,1858572346,traffic_signals,,signal,,,,116.3937791,39.8529761,,,
,5498,332472305,,,,,,,116.3936126,39.8560892,,,
,5499,1231769919,,,,,,,116.3940499,39.8451682,,,
,5500,1231775437,,,,,,,116.3884875,39.8475712,,,
,5501,529539823,,,,,,,116.4040364,39.8558832,,,
,5502,529539973,,,,,,,116.4005207,39.8585635,,,
,5503,754404303,,,,,,,116.4002066,39.8588473,,,
,5504,754399373,,,,,,,116.3992737,39.8597544,,,
,5505,4585764491,,,,,,,116.3963777,39.8625383,,,
,5506,529539983,,,,,,,116.3948669,39.8641525,,,
,5507,1858572371,,,,,,,116.3941833,39.8644035,,,
,5508,5222804491,traffic_signals,,signal,,,,116.3174884,39.8593718,,,
,5509,8302028047,,,,,,,116.3173741,39.8592994,,,
,5510,5641952824,,,,,,,116.3125627,39.8568451,,,
丰益桥,5511,534309304,traffic_signals,,signal,,,,116.3111516,39.8566855,,,
丰益桥,5512,1410708925,traffic_signals,,signal,,,,116.3104543,39.8566977,,,
,5513,534251326,,,,,,,116.2881135,39.8491523,,,
,5514,9229699171,,,,,,,116.2877714,39.8525549,,,
,5515,534304308,,,,,,,116.2878444,39.8540608,,,
,5516,529546286,traffic_signals,,signal,,,,116.2878658,39.8561944,,,
,5517,529546777,traffic_signals,,signal,,,,116.2883148,39.867565,,,
,5518,529546632,traffic_signals,,signal,,,,116.288505,39.8675599,,,
,5519,529546707,,,,,,,116.2933372,39.8679752,,,
,5520,6341244584,,,,,,,116.2934388,39.8679759,,,
,5521,5466524477,,,,,,,116.2974888,39.8683023,,,
,5522,6590460647,,,,,,,116.3005407,39.868515,,,
,5523,529546717,,,,,,,116.3053827,39.8687228,,,
,5524,529548150,,,,,,,116.2863997,39.8673986,,,
,5525,529547602,,,,,,,116.2838561,39.8672555,,,
,5526,529546882,,,,,,,116.2808043,39.867029,,,
,5527,529546884,,,,,,,116.2790938,39.8668272,,,
,5528,337508826,,,,,,,116.2768453,39.8664865,,,
,5529,529547513,traffic_signals,,signal,,,,116.2733633,39.8718452,,,
,5530,5086475903,,,,,,,116.2761234,39.8730699,,,
,5531,529547515,traffic_signals,,signal,,,,116.2777226,39.8737739,,,
,5532,529547599,traffic_signals,,signal,,,,116.2820642,39.8753062,,,
,5533,529548154,,,,,,,116.2838556,39.8758936,,,
,5534,529547514,traffic_signals,,signal,,,,116.288938,39.8772998,,,
,5535,8668810713,,,,,,,116.2792248,39.8713424,,,
,5536,1230360524,,,,,,,116.28062,39.8681723,,,
,5537,1230361044,,,,,,,116.2809841,39.8658586,,,
,5538,337508813,,,,,,,116.281169,39.8645848,,,
,5539,8668810714,,,,,,,116.2826717,39.8725291,,,
,5540,529547657,,,,,,,116.2841318,39.8647608,,,
万丰桥,5541,337508811,traffic_signals,,signal,,,,116.2882884,39.8650368,,,
,5542,6341244581,,,,,,,116.2886363,39.8697776,,,
,5543,6341226281,,,,,,,116.2887171,39.8711429,,,
,5544,8435088463,traffic_signals,,signal,,,,116.2888687,39.8737031,,,
,5545,529546599,traffic_signals,,signal,,,,116.289084,39.8773391,,,
,5546,529548787,,,,,,,116.2889477,39.884497,,,
,5547,6226761362,,,,,,,116.2879268,39.8837573,,,
,5548,529550257,traffic_signals,,signal,,,,116.2584876,39.8795562,,,
,5549,1327779338,,,,,,,116.251155,39.8791632,,,
,5550,2302194199,,,,,,,116.2471832,39.8790154,,,
,5551,1654478123,,,,,,,116.2585428,39.8647384,,,
,5552,8940510714,,,,,,,116.2585068,39.8652602,,,
,5553,8940510708,,,,,,,116.2585028,39.867063,,,
,5554,529550743,,,,,,,116.2585753,39.8882463,,,
,5555,2302253618,,,,,,,116.2585142,39.8845887,,,
,5556,2302253616,,,,,,,116.2585135,39.8844374,,,
,5557,644623639,traffic_signals,,signal,,,,116.2301156,39.8955138,,,
,5558,644623222,traffic_signals,,signal,,,,116.2300399,39.8959397,,,
,5559,1673211023,traffic_signals,,signal,,,,116.2296216,39.9061291,,,
,5560,2475354344,,,,,,,116.2296354,39.9046093,,,
,5561,529552612,traffic_signals,,signal,,,,116.2468146,39.9026906,,,
,5562,3098487768,,,,,,,116.2466363,39.9026902,,,
,5563,1836655657,,,,,,,116.2387199,39.9026729,,,
,5564,529552947,,,,,,,116.2279624,39.902663,,,
,5565,1673211024,,,,,,,116.2279709,39.9061372,,,
,5566,726636071,traffic_signals,,signal,,,,116.2058455,39.9155417,,,
,5567,529557435,,,,,,,116.2056794,39.9155886,,,
,5568,529557542,,,,,,,116.2050501,39.9155856,,,
,5569,534558745,traffic_signals,,signal,,,,116.2005739,39.9155363,,,
,5570,644623216,traffic_signals,,signal,,,,116.2470076,39.8959495,,,
,5571,3098374472,,,,,,,116.2470063,39.8967829,,,
,5572,3098374479,,,,,,,116.247005,39.8976968,,,
,5573,1836534180,,,,,,,116.2470032,39.8989932,,,
,5574,3098374485,,,,,,,116.2470049,39.8994142,,,
,5575,3098374491,,,,,,,116.2470105,39.9007697,,,
,5576,3098374493,,,,,,,116.2470129,39.9013546,,,
,5577,6862033018,,,,,,,116.2470234,39.904696,,,
,5578,1673265517,traffic_signals,,signal,,,,116.2470266,39.9059601,,,
,5579,1296155054,traffic_signals,,signal,,,,116.2470252,39.9061312,,,
,5580,1296155081,traffic_signals,,signal,,,,116.2470226,39.9062478,,,
,5581,1673265529,traffic_signals,,signal,,,,116.2470223,39.9064265,,,
,5582,1229010998,traffic_signals,,signal,,,,116.2470143,39.911662,,,
,5583,530654253,traffic_signals,,signal,,,,116.2470063,39.9163882,,,
,5584,1229010959,traffic_signals,,signal,,,,116.2469974,39.9206415,,,
,5585,1346474196,traffic_signals,,signal,,,,116.2469896,39.9243655,,,
,5586,534558264,traffic_signals,,signal,,,,116.2046892,39.9025793,,,
,5587,9110856357,,,,,,,116.2008246,39.9025601,,,
,5588,529575509,,,,,,,116.1986498,39.9025493,,,
,5589,1298058587,,,,,,,116.3284259,39.9116068,,,
,5590,27484999,traffic_signals,,signal,,,,116.3106747,39.9062409,,,
,5591,330844788,traffic_signals,,signal,,,,116.3106745,39.906117,,,
,5592,754517083,,,,,,,116.3471049,39.9235031,,,
,5593,331150047,traffic_signals,,signal,,,,116.3467651,39.9223956,,,
,5594,252852791,traffic_signals,,signal,,,,116.346759,39.9222684,,,
,5595,529694320,,,,,,,116.3400247,39.9025138,,,
,5596,529694970,,,,,,,116.3452783,39.9039269,,,
,5597,529695125,,,,,,,116.3400413,39.9039691,,,
,5598,529695126,,,,,,,116.3464511,39.9039295,,,
,5599,2433585079,,,,,,,116.3400495,39.9050651,,,
,5600,529695965,,,,,,,116.3400594,39.9058644,,,
,5601,529698928,,,,,,,116.3366776,39.9060278,,,
,5602,529698935,,,,,,,116.3358737,39.9060347,,,
,5603,529700264,traffic_signals,,signal,,,,116.3432311,39.89959,,,
,5604,4320871536,,,,,,,116.3425707,39.8997439,,,
,5605,529689716,,,,,,,116.3281644,39.9063801,,,
,5606,530642392,,,,,,,116.3282369,39.905907,,,
,5607,1298058573,,,,,,,116.3282379,39.9057811,,,
,5608,1599591042,,,,,,,116.3282346,39.9045445,,,
,5609,754515780,,,,,,,116.329405,39.9020155,,,
,5610,1519301772,,,,,,,116.3342217,39.9012089,,,
,5611,1721502181,,,,,,,116.3362509,39.9011761,,,
,5612,1599591031,traffic_signals,,signal,,,,116.3363584,39.9011716,,,
,5613,529701032,,,,,,,116.3422597,39.8988414,,,
,5614,529701428,,,,,,,116.342774,39.8992618,,,
,5615,529701631,,,,,,,116.3438346,39.8997907,,,
,5616,529701634,traffic_signals,,signal,,,,116.3465941,39.8998865,,,
,5617,754515475,,,,,,,116.343269,39.9253784,,,
,5618,331150046,,,,,,,116.3432327,39.9223184,,,
,5619,1361129153,,,,,,,116.3432277,39.922178,,,
,5620,252852450,traffic_signals,,signal,,,,116.3280135,39.9268061,,,
,5621,1721642081,traffic_signals,,signal,,,,116.3278416,39.926801,,,
,5622,1779088035,,,,,,,116.3258628,39.9268332,,,
,5623,754515520,,,,,,,116.3235979,39.926822,,,
,5624,321939059,traffic_signals,,signal,,,,116.3198436,39.9267988,,,
,5625,321939060,traffic_signals,,signal,,,,116.3196664,39.9267988,,,
,5626,754515896,,,,,,,116.3151882,39.926787,,,
,5627,321939061,,,,,,,116.3137322,39.9267988,,,
,5628,321939062,,,,,,,116.3105255,39.9268099,,,
,5629,324264169,,,,,,,116.3043874,39.9267943,,,
,5630,529708788,traffic_signals,,signal,,,,116.3044095,39.9310227,,,
,5631,8946773886,,,,,,,116.3055635,39.9310205,,,
,5632,8946773885,,,,,,,116.305713,39.9310202,,,
,5633,8869774235,traffic_signals,,signal,,,,116.3065156,39.9310186,,,
花园桥东,5634,1790295830,,,,,,,116.3071888,39.9310173,,,
,5635,1767362169,,,,,,,116.3104953,39.9839399,,,
,5636,1364140780,,,,,,,116.3143476,39.9840394,,,
,5637,861534246,,,,,,,116.3166884,39.9840626,,,
,5638,245132302,,,,,,,116.3345083,39.9853608,,,
,5639,239432553,,,,,,,116.3345421,39.9846817,,,
,5640,380424595,,,,,,,116.3341782,39.9915695,,,
,5641,1364094921,traffic_signals,,signal,,,,116.3344989,39.9854324,,,
苏州桥,5642,321557406,traffic_signals,,signal,,,,116.3018953,39.9609253,,,
苏州桥,5643,321556298,traffic_signals,,signal,,,,116.3019089,39.9607688,,,
苏州桥,5644,1923857571,traffic_signals,,signal,,,,116.302182,39.9608457,,,
苏州桥,5645,604939213,traffic_signals,,signal,,,,116.3023925,39.9609049,,,
,5646,1854582125,,,,,,,116.2989313,39.9595514,,,
,5647,529356413,traffic_signals,,signal,,,,116.2970573,39.9588476,,,
,5648,1653985970,traffic_signals,,signal,,,,116.2935059,39.9580797,,,
,5649,9030297676,,,,,,,116.3438125,39.8819261,,,
,5650,1679949293,,,,,,,116.3431892,39.8819325,,,
,5651,529971444,,,,,,,116.3451997,39.868058,,,
,5652,9030297659,,,,,,,116.3445228,39.8717856,,,
,5653,529971447,,,,,,,116.344575,39.8717888,,,
,5654,734418767,,,,,,,116.3463504,39.8718603,,,
,5655,9030297667,,,,,,,116.3441566,39.876342,,,
,5656,2578148690,,,,,,,116.3440229,39.8763389,,,
,5657,529971271,,,,,,,116.3438558,39.8844037,,,
,5658,9030297682,,,,,,,116.3437948,39.8844021,,,
,5659,529973652,,,,,,,116.3483445,39.8846119,,,
,5660,529973654,,,,,,,116.3504714,39.8848354,,,
,5661,529973717,,,,,,,116.3450244,39.8805297,,,
右安门桥,5662,529974025,traffic_signals,,signal,,,,116.3581288,39.8675041,,,
右安门桥,5663,1410708956,traffic_signals,,signal,,,,116.3582173,39.8675153,,,
,5664,529974162,,,,,,,116.3618064,39.8681325,,,
,5665,1202992854,,,,,,,116.366072,39.8685223,,,
,5666,1231748237,traffic_signals,,signal,,,,116.3678655,39.8686331,,,
,5667,529974160,traffic_signals,,signal,,,,116.3680071,39.8686427,,,
,5668,1056760437,traffic_signals,,signal,,,,116.3682244,39.8686614,,,
,5669,1532469793,traffic_signals,,signal,,,,116.3683442,39.8686718,,,
,5670,754402500,,,,,,,116.3712454,39.8688606,,,
,5671,754400583,,,,,,,116.3724387,39.8689705,,,
,5672,754399077,,,,,,,116.3733987,39.8690381,,,
,5673,1202993102,,,,,,,116.376019,39.869236,,,
,5674,1582944903,,,,,,,116.3764067,39.8692607,,,
,5675,1861654996,,,,,,,116.4252751,39.9141621,,,
,5676,733859025,,,,,,,116.4252494,39.9128142,,,
,5677,733859036,,,,,,,116.4252603,39.9126239,,,
,5678,733858852,,,,,,,116.4252768,39.9121322,,,
,5679,341210050,,,,,,,116.4252614,39.9114422,,,
,5680,1349017563,motorway_junction,,,,,,116.3503359,39.9070799,,,
,5681,9097599011,,,,,,,116.3506556,39.9073677,,,
,5682,734045512,,,,,,,116.3509031,39.9076043,,,
,5683,530640481,,,,,,,116.3505754,39.9087542,,,
,5684,530640482,,,,,,,116.3506047,39.9090204,,,
,5685,1419861920,,,,,,,116.3507538,39.9097185,,,
,5686,530641407,,,,,,,116.3507681,39.9107681,,,
月坛南桥,5687,530640422,traffic_signals,,signal,,,,116.3506976,39.9124608,,,
,5688,235066104,,,,,,,116.3994599,39.9478339,,,
,5689,530638424,,,,,,,116.3919012,39.9474203,,,
,5690,734046244,,,,,,,116.3526232,39.9399887,,,
,5691,734045479,,,,,,,116.3528622,39.9414569,,,
,5692,734046231,,,,,,,116.3528321,39.9420052,,,
,5693,734045544,,,,,,,116.3528095,39.942301,,,
,5694,530639972,,,,,,,116.3527358,39.9429927,,,
,5695,390934228,traffic_signals,,signal,,,,116.3540106,39.9224157,,,
,5696,390934227,traffic_signals,,signal,,,,116.3540098,39.9223236,,,
,5697,734046240,,,,,,,116.3538338,39.9213829,,,
,5698,530641516,,,,,,,116.353594,39.9199601,,,
,5699,734045472,,,,,,,116.3536375,39.918567,,,
,5700,530641439,,,,,,,116.3537579,39.914031,,,
,5701,1599968927,traffic_signals,,signal,,,,116.3537804,39.9126473,,,
,5702,252853363,traffic_signals,,signal,,,,116.3537591,39.9125199,,,
,5703,734045332,,,,,,,116.3536369,39.9115169,,,
,5704,530640569,traffic_signals,,signal,,,,116.3535608,39.9107444,,,
,5705,734045545,,,,,,,116.3534346,39.9097803,,,
,5706,530641145,,,,,,,116.3533923,39.9088631,,,
,5707,734045583,,,,,,,116.3533946,39.9087543,,,
,5708,530640572,,,,,,,116.3530791,39.9072551,,,
,5709,9034901034,,,,,,,116.3530546,39.9059194,,,
,5710,533647674,,,,,,,116.3515334,39.90725,,,
,5711,734045522,,,,,,,116.3514423,39.9088727,,,
,5712,734045906,,,,,,,116.351425,39.909748,,,
,5713,530641405,,,,,,,116.3513506,39.9107812,,,
,5714,734046291,,,,,,,116.3513596,39.9114913,,,
,5715,331881313,,,,,,,116.3513589,39.9124857,,,
,5716,530640842,,,,,,,116.3547437,39.9087581,,,
,5717,530641386,,,,,,,116.354822,39.9107224,,,
,5718,530640850,,,,,,,116.354823,39.9125587,,,
,5719,530641437,,,,,,,116.354786,39.9140589,,,
,5720,734046350,,,,,,,116.3524457,39.9140119,,,
,5721,530641501,,,,,,,116.3510417,39.9198791,,,
,5722,530641499,,,,,,,116.3504263,39.9198714,,,
,5723,1891268442,,,,,,,116.3520629,39.9199025,,,
,5724,530641531,,,,,,,116.3565926,39.9201289,,,
,5725,530641683,,,,,,,116.3504716,39.8882835,,,
,5726,530642218,,,,,,,116.3505077,39.8909804,,,
,5727,734169796,,,,,,,116.3505209,39.893293,,,
,5728,530641741,,,,,,,116.3506216,39.8947967,,,
,5729,734170234,,,,,,,116.3493697,39.8959151,,,
,5730,734170200,,,,,,,116.3490806,39.8957021,,,
,5731,1414035057,,,,,,,116.3573851,39.888975,,,
,5732,530641798,,,,,,,116.3577742,39.8895973,,,
,5733,734169727,,,,,,,116.3587369,39.8909151,,,
,5734,530641799,,,,,,,116.3592123,39.8917215,,,
,5735,533634618,,,,,,,116.3597345,39.892607,,,
,5736,533634619,,,,,,,116.3598977,39.8929102,,,
,5737,2391625269,,,,,,,116.3604647,39.8948467,,,
,5738,533634622,,,,,,,116.3604855,39.8953211,,,
,5739,533634624,,,,,,,116.360314,39.8972232,,,
,5740,1414035058,traffic_signals,,signal,,,,116.3572366,39.8922032,,,
,5741,530641801,traffic_signals,,signal,,,,116.3571115,39.892212,,,
,5742,734170257,,,,,,,116.3555527,39.8921664,,,
,5743,530641822,,,,,,,116.3548632,39.8850383,,,
,5744,5075397949,,,,,,,116.3549084,39.8850388,,,
,5745,5075397952,,,,,,,116.3554661,39.8850448,,,
,5746,734418506,,,,,,,116.3559979,39.8850505,,,
,5747,530641859,traffic_signals,,signal,,,,116.3575606,39.8787927,,,
,5748,734419504,,,,,,,116.3563764,39.8787725,,,
,5749,1836457635,,,,,,,116.3553739,39.8787556,,,
,5750,1325550636,,,,,,,116.3540811,39.8787347,,,
,5751,530641838,,,,,,,116.3529614,39.8787097,,,
,5752,530642195,,,,,,,116.3537142,39.8651254,,,
,5753,1231514669,,,,,,,116.3553343,39.8651753,,,
,5754,1410708950,traffic_signals,,signal,,,,116.3580341,39.8652597,,,
,5755,1410708951,traffic_signals,,signal,,,,116.358122,39.8652685,,,
,5756,530642217,,,,,,,116.3440678,39.890926,,,
,5757,530642344,,,,,,,116.3421594,39.8982241,,,
,5758,530642345,,,,,,,116.3398628,39.8982046,,,
,5759,530642360,,,,,,,116.339856,39.8967333,,,
,5760,530646477,,,,,,,116.4039045,39.9676134,,,
,5761,530646537,,,,,,,116.3984162,39.9673434,,,
,5762,530646601,,,,,,,116.4038899,39.9675051,,,
,5763,533603839,,,,,,,116.4075647,39.9676037,,,
,5764,533603887,motorway_junction,,,,,,116.4081265,39.9676073,,,
,5765,533603980,,,,,,,116.4087665,39.9676209,,,
,5766,530646651,,,,,,,116.4083235,39.978593,,,
,5767,1718852235,,,,,,,116.4083712,39.981829,,,
,5768,530646653,,,,,,,116.4083754,39.9819276,,,
,5769,9320571810,,,,,,,116.4182485,39.9781766,,,
,5770,9320571812,traffic_signals,,signal,,,,116.4178811,39.9781713,,,
,5771,258970057,,,,,,,116.4143729,39.9786019,,,
,5772,1718852239,traffic_signals,,signal,,,,116.4143608,39.9819531,,,
,5773,530646748,,,,,,,116.4142704,39.9843737,,,
,5774,530646753,,,,,,,116.4153224,39.9871845,,,
,5775,530646783,,,,,,,116.4152074,39.9876562,,,
,5776,530646838,,,,,,,116.4155713,39.9899464,,,
,5777,1807875213,,,,,,,116.4156142,39.9921609,,,
,5778,530646826,,,,,,,116.4156158,39.9922408,,,
,5779,2264711428,,,,,,,116.230032,39.9792816,,,
,5780,2264711429,,,,,,,116.2301218,39.979324,,,
,5781,5925510264,,,,,,,116.2330373,39.9807016,,,
,5782,5037948116,,,,,,,116.2338819,39.9811007,,,
,5783,8263474165,,,,,,,116.2232491,39.9721108,,,
,5784,530648534,,,,,,,116.2232459,39.9763323,,,
,5785,530648723,,,,,,,116.213319,39.9593455,,,
,5786,530648726,,,,,,,116.2181047,39.959001,,,
,5787,530648744,,,,,,,116.2288212,39.9582808,,,
,5788,1808688565,,,,,,,116.2385207,39.958066,,,
,5789,530648749,traffic_signals,,signal,,,,116.242139,39.9579364,,,
,5790,2442701822,,,,,,,116.2419352,39.9619642,,,
,5791,530648832,,,,,,,116.2418983,39.9622404,,,
,5792,5350586115,,,,,,,116.2415901,39.9650558,,,
天香颐北里,5793,2442701975,bus_stop,,,,,,116.2415772,39.9651739,,,
,5794,1621564985,,,,,,,116.2357404,39.9663805,,,
,5795,324261813,,,,,,,116.2358894,39.9664078,,,
,5796,1621565065,,,,,,,116.2360529,39.9664385,,,
,5797,530648820,traffic_signals,,signal,,,,116.2413453,39.9663891,,,
,5798,1621564952,,,,,,,116.2376714,39.9621492,,,
,5799,8263474152,,,,,,,116.245368,39.9864371,,,
,5800,530648298,,,,,,,116.2454228,39.9863252,,,
,5801,563686301,traffic_signals,,signal,,,,116.2489624,39.98099,,,
,5802,5256896033,,,,,,,116.2532225,39.9760114,,,
,5803,8263474089,,,,,,,116.24557,39.9932921,,,
,5804,530649982,,,,,,,116.2479694,39.9950515,,,
,5805,530650007,,,,,,,116.2512937,39.9963146,,,
,5806,2264607838,,,,,,,116.2617429,40.0011276,,,
,5807,530650054,,,,,,,116.2627531,40.0021383,,,
,5808,8263474169,,,,,,,116.2643347,40.0036655,,,
,5809,530650616,,,,,,,116.2773439,39.9187997,,,
,5810,1673265573,,,,,,,116.2773892,39.9191089,,,
,5811,2458217523,,,,,,,116.2773434,39.9188587,,,
,5812,1361170210,traffic_signals,,signal,,,,116.2825859,39.9310651,,,
,5813,321939602,traffic_signals,,signal,,,,116.2825841,39.9308244,,,
,5814,1361170185,traffic_signals,,signal,,,,116.2825832,39.9307119,,,
,5815,530651111,traffic_signals,,signal,,,,116.2825599,39.9260418,,,
,5816,530651053,traffic_signals,,signal,,,,116.2822549,39.9231258,,,
,5817,1346474124,traffic_signals,,signal,,,,116.282224,39.9228356,,,
,5818,1968150870,,,,,,,116.2824031,39.9187028,,,
,5819,321939401,,,,,,,116.29523,39.9255643,,,
,5820,1361171245,,,,,,,116.2919042,39.9256489,,,
,5821,325029948,traffic_signals,,signal,,,,116.2788069,39.9231991,,,
,5822,530651114,traffic_signals,,signal,,,,116.2788071,39.9265459,,,
,5823,5718105650,,,,,,,116.2788237,39.9298408,,,
,5824,530651174,traffic_signals,,signal,,,,116.278829,39.930891,,,
,5825,530651209,,,,,,,116.2745887,39.925922,,,
,5826,530651217,,,,,,,116.2770868,39.9232206,,,
,5827,530651360,,,,,,,116.2751037,39.9270936,,,
,5828,530651396,,,,,,,116.274502,39.9232805,,,
,5829,2099454932,,,,,,,116.271871,39.9311362,,,
,5830,530652015,,,,,,,116.2720752,39.9275281,,,
,5831,530652216,,,,,,,116.2862702,39.9270278,,,
,5832,530652199,,,,,,,116.2862281,39.9259089,,,
,5833,530652683,,,,,,,116.3762216,39.9499712,,,
,5834,746856495,,,,,,,116.3762295,39.948961,,,
,5835,530652705,,,,,,,116.3762223,39.9481147,,,
,5836,8190453901,,,,,,,116.2302798,39.9280345,,,
,5837,530653667,,,,,,,116.2265807,39.9282219,,,
,5838,726640438,,,,,,,116.2246697,39.9282714,,,
,5839,8190453907,,,,,,,116.2230887,39.9282927,,,
,5840,8190453900,,,,,,,116.2218386,39.9283272,,,
,5841,1670551346,traffic_signals,,signal,,,,116.2212834,39.9283425,,,
,5842,9079848111,,,,,,,116.2142708,39.9281245,,,
,5843,530653701,,,,,,,116.2101876,39.9283378,,,
,5844,1968330792,,,,,,,116.232549,39.9325552,,,
,5845,8949937938,traffic_signals,,signal,,,,116.232932,39.9284507,,,
,5846,530653949,traffic_signals,,signal,,,,116.2329429,39.928355,,,
,5847,1673211032,traffic_signals,,signal,,,,116.2392081,39.9061405,,,
,5848,9333297436,,,,,,,116.2392248,39.9070169,,,
,5849,530654241,,,,,,,116.239413,39.9120785,,,
,5850,9333297388,,,,,,,116.2395337,39.9121366,,,
,5851,1673211055,,,,,,,116.2413137,39.9149767,,,
,5852,530654242,traffic_signals,,signal,,,,116.2467755,39.9163885,,,
,5853,1229010941,,,,,,,116.2495581,39.9164068,,,
,5854,1229010969,traffic_signals,,signal,,,,116.2539563,39.9164591,,,
,5855,530654270,traffic_signals,,signal,,,,116.2586639,39.9164919,,,
,5856,1229011011,,,,,,,116.264161,39.9164438,,,
,5857,2087126419,,,,,,,116.2675989,39.9164477,,,
金沟河桥,5858,534314405,traffic_signals,,signal,,,,116.2685986,39.9164337,,,
定慧北桥,5859,324262242,traffic_signals,,signal,,,,116.2688818,39.9270152,,,
,5860,530654379,,,,,,,116.2665975,39.9274216,,,
,5861,530654374,,,,,,,116.2670934,39.9273457,,,
,5862,1968330712,,,,,,,116.2213218,39.9310892,,,
,5863,7283192636,traffic_signals,,signal,,,,116.2222734,39.931199,,,
,5864,4613488543,,,,,,,116.2225692,39.931258,,,
,5865,1968330686,,,,,,,116.2303911,39.9289512,,,
,5866,8949937939,,,,,,,116.2374659,39.92825,,,
,5867,530655857,traffic_signals,,signal,,,,116.2423201,39.9281893,,,
,5868,530654559,traffic_signals,,signal,,,,116.2467884,39.9282351,,,
,5869,530654556,traffic_signals,,signal,,,,116.2469999,39.9282403,,,
,5870,1229010980,traffic_signals,,signal,,,,116.2539493,39.9279644,,,
,5871,534314372,traffic_signals,,signal,,,,116.2587274,39.927812,,,
,5872,530654600,,,,,,,116.207625,39.932278,,,
,5873,530654611,,,,,,,116.2041239,39.9323951,,,
,5874,8190434620,,,,,,,116.2034241,39.9324199,,,
,5875,530654722,traffic_signals,,signal,,,,116.2006577,39.9325179,,,
西黄村小区,5876,530654725,bus_stop,,,,,,116.1987287,39.9325876,,,
,5877,530655740,traffic_signals,,signal,,,,116.2006901,39.9429243,,,
,5878,1670551368,traffic_signals,,signal,,,,116.2006963,39.9428227,,,
,5879,8190434509,,,,,,,116.2007531,39.941795,,,
,5880,2494941332,,,,,,,116.2008477,39.9400427,,,
,5881,2494941335,,,,,,,116.2008512,39.9399508,,,
,5882,2458083540,,,,,,,116.2008597,39.9397309,,,
,5883,7803373158,,,,,,,116.2008597,39.9396289,,,
,5884,320486961,,,,,,,116.2057523,39.9405441,,,
